Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Gender,frameRate
1,37,0,5,5,3,space,0.333502146,space,0.283836838,space,0.41677081,space,0.367178921,space,0.333820298,space,0.450172063,space,0.76707937,f,1,9.817215591,SPR,16,A,M,59.99767907
3,4,0,6,6,8,space,0.367174974,space,0.517176671,space,0.417249617,space,0.333772931,space,0.317095593,space,0.350475531,space,0.300485755,j,1,1.600191918,SPR,16,A,M,59.99767907
1,43,0,7,7,5,space,0.300568648,space,0.300480623,space,0.43377972,space,0.550468584,space,0.317155987,space,0.383823101,space,1.167165737,f,1,1.434092346,SPR,16,A,M,59.99767907
2,2,0,8,8,0,space,0.317254275,space,0.300473123,space,0.399992816,space,0.583826417,space,0.500472886,space,0.41682844,space,0.600476123,j,1,1.267138579,SPR,16,A,M,59.99767907
3,9,0,9,9,10,space,0.300530359,space,0.300506281,space,0.333792667,space,0.417177381,space,0.517057068,space,0.317204539,space,0.333737405,f,1,0.733841535,SPR,16,A,M,59.99767907
2,3,0,10,10,1,space,0.334121872,space,0.30063141,space,0.716752494,space,1.08382918,space,0.300421414,space,0.450579424,space,1.317077041,f,1,0.967115054,SPR,16,A,M,59.99767907
3,8,0,11,11,9,space,0.400425835,space,0.467151369,space,0.383782444,space,0.333819509,space,0.33383293,space,0.317182039,space,0.250209009,j,1,1.11706662,SPR,16,A,M,59.99767907
3,29,0,0,0,10,space,0.367488784,space,0.300440755,space,0.5337498,space,0.283730261,space,0.367046686,space,0.383757181,space,0.417148961,f,1,0.917387378,SPR,16,A,M,59.99767907
2,18,0,1,1,0,space,0.283951309,space,0.333863324,space,0.416859624,space,0.933766694,space,0.483964099,space,1.634016716,space,1.083889574,j,1,1.233905086,SPR,16,A,M,59.99767907
3,48,0,2,2,7,space,0.283878679,space,0.33376622,space,0.267245156,space,0.300392204,space,0.350491715,space,0.367158,space,0.350440005,j,1,0.800355099,SPR,16,A,M,59.99767907
1,51,0,3,3,3,space,0.300495228,space,0.2838546,space,0.317161513,space,0.582451178,space,0.384948871,space,0.40100964,space,2.800559174,f,1,2.250621107,SPR,16,A,M,59.99767907
3,30,0,4,4,11,space,0.317120856,space,0.366994582,space,0.33376701,space,0.433761957,space,0.400515044,space,0.365882628,space,0.418307098,j,1,2.184058202,SPR,16,A,M,59.99767907
3,24,0,5,5,8,space,0.33389885,space,0.350465663,space,0.567262761,space,0.249114423,space,0.334591995,space,0.283787891,space,0.300492465,j,1,1.717102225,SPR,16,A,M,59.99767907
1,52,0,6,6,4,space,0.333827009,space,0.300535491,space,0.383923757,space,0.567076844,space,0.517192855,space,0.950303113,space,0.450530872,j,1,1.450507978,SPR,16,A,M,59.99767907
3,28,0,7,7,9,space,0.267231736,space,0.300482597,space,0.433686169,space,0.267176868,space,0.300461281,space,0.350475531,space,0.350417901,j,1,0.617073725,SPR,16,A,M,59.99767907
3,43,0,8,8,6,space,0.300153392,space,0.484017782,space,0.367224315,space,0.466830453,space,0.334107267,space,0.38372955,space,0.33378122,f,1,0.56706816,SPR,16,A,M,59.99767907
2,23,0,9,9,2,space,0.317185197,space,0.300099314,space,0.267173316,space,0.933796694,space,0.633744747,space,1.283839601,space,0.517148645,f,1,2.216846045,SPR,16,A,M,59.99767907
1,53,0,10,10,5,space,0.25050782,space,0.283743681,space,0.3504404,space,0.533788088,space,0.333842798,space,0.43393406,space,1.28378276,f,1,1.467132027,SPR,16,A,M,59.99767907
2,19,0,11,11,1,space,0.267225815,space,0.283784733,space,0.367143,space,0.633811062,space,0.36721721,space,0.383946651,space,0.36712208,f,1,3.817228617,SPR,16,A,M,59.99767907
2,17,0,0,0,0,space,0.300816933,space,0.317139408,space,0.267158316,space,0.467050318,space,0.650452084,space,0.433784062,space,1.667125474,f,1,2.23425758,SPR,16,A,M,59.99767907
3,14,0,1,1,6,space,0.383771786,space,0.350479478,space,0.383917836,space,0.36725313,space,0.383917441,space,0.333888192,space,0.350393822,j,1,0.767098712,SPR,16,A,M,59.99767907
3,33,0,2,2,8,space,0.26710187,space,0.350404874,space,0.283900389,space,0.433728405,space,0.366636562,space,0.400387941,space,0.400284127,f,1,2.084248778,SPR,16,A,M,59.99767907
3,15,0,3,3,7,space,0.333828982,space,0.283798944,space,0.399971501,space,0.267455547,space,0.383985335,space,0.350323955,space,0.383695603,f,1,0.600789933,SPR,16,A,M,59.99767907
1,48,0,4,4,3,space,0.366804322,space,0.350471584,space,0.617093462,space,0.717130251,space,0.8842052,space,1.183890047,space,1.217068673,j,1,1.150469452,SPR,16,A,M,59.99767907
2,33,0,5,5,4,space,0.367253525,space,0.583793654,space,0.367145764,space,1.76696174,space,1.117114382,space,0.533730853,space,1.784120254,f,1,4.06714,SPR,16,A,M,59.99767907
3,35,0,6,6,9,space,0.367125632,space,0.433900508,space,0.417184881,space,0.333775299,space,0.300453387,space,0.283834074,space,0.300538648,f,1,0.917328563,SPR,16,A,M,59.99767907
2,25,0,7,7,2,space,0.2504419,space,0.31707862,space,0.533776641,space,0.417122514,space,0.400428598,space,1.633933428,space,0.700308047,f,1,0.950708106,SPR,16,A,M,59.99767907
1,54,0,8,8,5,space,0.333016628,space,0.735050198,space,0.467111896,space,1.033949138,space,0.283751576,space,1.48388831,space,0.350477505,j,1,1.76711608,SPR,16,A,M,59.99767907
3,63,0,9,9,10,space,0.300205496,space,1.283831311,space,0.267187131,space,0.33381122,space,0.28393631,space,0.30044115,space,0.317473745,f,1,0.650469058,SPR,16,A,M,59.99767907
1,34,0,10,10,1,space,0.333822272,space,0.334091873,space,0.317256643,space,0.40043294,space,1.683882547,space,1.350531188,space,0.600398756,j,1,1.38379547,SPR,16,A,M,59.99767907
3,65,0,11,11,11,space,0.400479913,space,0.367122869,space,0.350778684,space,0.283757892,space,0.383866127,space,0.350488557,space,0.350448689,f,1,1.367118527,SPR,16,A,M,59.99767907
