,Sub,Version,Type,ID,RT1,RT2,RT3,RT4,RT5,RT6,Ans,AnsSpeed
384,17,A,3,39,0.383839285,0.350051196,0.350435269,0.400460571,0.450518241,0.367054186,1,1.500485123
385,17,A,2,32,0.43384564,0.500389993,0.483613184,1.56714829,0.600630068,2.117238328,1,2.700488044
386,17,A,1,57,0.48369134,0.400431361,0.683858074,0.650410243,0.950484294,3.300115103,1,1.71710183
387,17,A,3,20,0.517157329,0.550394769,0.417133172,0.566984082,0.583894705,0.833798588,1,1.300215759
388,17,A,2,26,0.617111619,0.550710553,0.733941402,0.633481857,0.917231854,1.01709062,1,2.633925139
389,17,A,2,30,0.583780628,0.433910771,0.467091764,0.517181408,1.433432753,2.117170039,1,1.333789115
390,17,A,1,62,0.517141145,0.433773405,0.733829693,0.566766586,0.800619568,2.433907218,1,1.084096017
391,17,A,3,40,0.500485912,0.450406138,0.417089751,0.500380914,0.433818798,0.600437045,1,1.417125277
392,17,A,3,55,0.533798351,0.333717274,0.367172605,0.500388019,0.600555464,0.717180776,1,1.600775328
393,17,A,3,60,0.484005545,0.433775773,0.417103962,0.450118774,0.467137948,0.567042502,1,0.933813667
394,17,A,1,63,0.5337573,0.36712879,0.500502096,0.83347491,0.800627463,1.367181684,1,2.233839561
395,17,A,3,16,0.350473557,0.333833719,0.350655133,0.43386735,0.43382393,0.683758207,1,1.267243183
396,17,A,3,8,0.583773128,0.550318981,0.48399094,0.350503557,0.583862337,0.583884837,1,1.133398174
397,17,A,2,2,0.417173039,0.35004646,0.383722445,0.783861706,0.85049211,0.617345694,1,2.133819351
398,17,A,3,4,0.383746918,0.367247209,0.350496846,0.583802338,0.383806522,0.433941165,1,0.800434834
399,17,A,3,9,0.417238564,0.433883139,0.533741905,0.400047289,0.400545043,0.667422706,1,1.534170187
400,17,A,3,10,0.50013184,0.333829377,0.333821877,0.38376626,0.400402546,0.667187842,1,0.733849824
401,17,A,2,3,0.450382059,0.350395006,0.365832497,0.401444632,0.466866374,0.567165263,1,1.317204539
402,17,A,1,42,0.500777223,0.483812128,0.400503991,0.533847693,0.850548161,0.90045386,1,0.817102698
403,17,A,1,37,0.350386717,0.51720667,0.567160921,0.700402782,0.967308471,1.817177302,1,1.850588819
404,17,A,2,16,0.40045386,0.367079449,0.417139093,0.383869679,0.467239788,2.000437755,1,2.450628371
405,17,A,3,1,0.383729945,0.367036029,0.367093264,0.333905955,0.384016124,0.617363062,0,4.067201578
406,17,A,1,43,0.382366153,0.418392755,0.450468505,0.650533004,1.183646894,2.600436255,1,1.784117885
407,17,A,3,3,0.367045107,0.300694172,0.349065556,0.40174068,0.417064094,0.400451097,1,1.517312063
408,17,A,1,52,0.450501662,0.400648857,0.333790694,0.417066857,0.367158,0.533723353,1,0.783753944
409,17,A,1,51,0.283797759,0.317141777,0.433938007,0.500425519,0.567441179,0.933031707,1,3.450767315
410,17,A,3,48,0.316681522,0.283800917,0.267125948,0.317139014,0.317074278,0.334033058,1,0.734176266
411,17,A,2,23,0.316794414,0.317165066,0.333825035,0.317204933,0.367189578,0.583917205,1,1.100390862
412,17,A,3,24,0.267108185,0.300438387,0.316769152,0.317225854,0.333668327,0.767112133,1,1.216751705
413,17,A,3,29,0.350425006,0.383752444,0.333754773,0.433840903,0.450437716,0.3504704,1,1.017142329
414,17,A,3,43,0.483814496,0.300557595,0.317125198,0.31713033,0.383451265,0.367016292,1,0.850642107
415,17,A,3,28,0.300470755,0.300443124,0.400405309,0.284209463,0.383833759,0.483885942,1,1.0337048
416,17,A,2,19,0.283847101,0.283742892,0.267144895,0.333783589,0.700580806,0.933800246,1,3.350504741
417,17,A,2,18,0.550467005,0.383840864,0.367139053,0.383731918,0.550490689,0.583891547,1,1.567070528
418,17,A,1,53,0.333896481,0.367214841,0.283846706,0.367107869,0.517256406,0.567117501,1,2.417204618
419,17,A,3,30,0.400409651,0.333760694,0.500418808,0.400437676,0.400592016,0.383775733,0,1.417178171
420,17,A,3,63,0.317136645,0.300447071,0.517212197,0.40045386,0.35059474,0.366835901,0,1.583820496
421,17,A,3,33,0.383832575,0.700476992,0.300464834,0.316999279,0.283849864,0.550015039,1,0.883804154
422,17,A,3,65,0.317206907,0.300493254,0.300377204,0.300500754,0.333797404,0.450464163,1,2.150298929
423,17,A,1,48,0.333843193,0.35009738,0.35039619,0.333795036,0.46733926,0.450612581,1,0.833907139
424,17,A,2,17,0.667145606,0.717139329,0.43383893,0.367137869,0.750548872,1.150572477,1,1.550506083
425,17,A,1,54,0.483707129,0.333995953,0.317150461,0.350504741,0.333885429,2.05043819,1,3.534024532
426,17,A,3,35,0.483760418,0.367079844,0.350457768,0.350493689,0.367239709,0.350355533,1,1.033694143
427,17,A,2,33,0.48370555,0.333742537,0.333699116,0.400301889,0.433784852,0.967001766,1,0.750454531
428,17,A,3,15,0.283676577,0.300507859,0.367116553,0.283802101,0.250469136,0.317149671,1,1.283973414
429,17,A,1,34,0.317150855,0.250461637,0.300727329,0.333865692,0.317083357,2.150485241,1,1.017143514
430,17,A,3,14,0.500459466,0.517211012,0.250472294,0.517134435,0.466737692,0.500419598,1,0.917013568
431,17,A,2,25,0.333802141,0.350477899,0.300511807,0.283723945,0.367107869,0.383747313,1,3.133825272
1200,18,B,3,3,0.450402585,0.500744461,0.483825154,0.567070528,0.383709419,0.46711229,1,1.017491271
1201,18,B,3,9,0.38378876,0.333731089,0.417214091,0.433857482,0.333789509,0.600603621,1,0.633723037
1202,18,B,1,2,0.550504504,0.366912873,0.450144432,0.467084265,0.433402753,0.533826772,1,1.15051603
1203,18,B,1,16,0.517283248,1.266766744,0.683853732,0.700398835,0.567086317,0.933746168,0,1.150497873
1204,18,B,3,10,0.600581911,0.967024266,0.567089475,0.600467834,0.433812483,0.767104238,1,0.783932362
1205,18,B,2,42,0.95037298,1.150454847,0.733919297,1.600486781,0.867152474,0.5504524,1,0.817390851
1206,18,B,3,8,0.667159816,0.800469571,0.550440163,0.500478807,0.617087936,0.450427453,1,0.733837588
1207,18,B,3,1,1.033640854,0.867004845,0.867073133,0.734042452,0.750467952,0.767136606,1,0.817103093
1208,18,B,2,37,0.917086199,1.000594463,0.783859732,0.783783154,0.517475087,0.984135411,1,1.234010874
1209,18,B,3,4,0.767155158,0.750430453,0.817041121,0.634024216,0.400515438,0.350457768,1,1.00050407
1210,18,B,1,3,0.634037242,0.517150619,0.783802101,0.600436255,0.76721792,0.550484768,1,1.383754418
1211,18,B,2,43,0.950502452,0.667117185,1.38384639,0.550602003,0.434041426,0.683811891,1,0.85039698
1212,18,B,2,51,0.517078383,0.350425006,1.000355257,0.850358691,0.55053924,0.433784852,1,0.817120856
1213,18,B,2,53,0.833923718,0.567062239,0.733805614,0.917125277,0.56721421,0.7838621,1,1.166825085
1214,18,B,2,52,0.617213854,0.650516425,0.517034173,1.183844653,0.400584516,0.733792588,1,1.700682251
1215,18,B,3,28,0.817210065,0.533739931,0.25045611,0.267099896,0.383785996,0.400526096,1,0.733697064
1216,18,B,3,29,0.350158168,0.417075146,0.317170987,0.300481807,0.33385385,0.350404085,1,0.58375576
1217,18,B,1,19,0.367195894,0.733879429,0.967207026,0.900634647,0.383887047,1.033785325,0,1.300576148
1218,18,B,1,23,1.017205881,0.450070222,1.28393552,0.983825154,0.567228815,0.650529846,1,0.71726288
1219,18,B,3,30,0.483819233,1.117177539,0.684015966,0.983868179,0.583511422,0.449566942,1,0.749604678
1220,18,B,1,18,1.250466373,0.683845837,1.350438032,0.43381722,0.650268535,0.716814072,1,1.500427098
1221,18,B,3,24,0.400474386,0.48381568,0.333951349,0.267178052,0.517106804,0.433550777,1,1.033756115
1222,18,B,3,43,0.700463571,0.333866482,0.417164355,0.61708833,0.333767799,0.300471939,1,0.633846587
1223,18,B,3,48,0.366843795,0.467086238,0.666810875,0.317190723,0.500476044,0.350443558,1,0.633765273
1224,18,B,1,17,0.367111817,0.350391059,0.433757615,0.633860008,0.433828272,0.43386064,1,1.000706961
1225,18,B,3,33,0.317141382,0.600435071,0.250494399,0.400541885,0.317072699,0.400704514,1,0.833836088
1226,18,B,3,35,0.550380164,0.61711833,0.317240854,0.317099935,0.317157961,0.350346849,1,0.750389401
1227,18,B,2,34,0.367110633,0.600138234,1.550634765,0.533899008,0.567104869,0.867115369,1,1.70020897
1228,18,B,3,15,0.550414506,0.517198381,0.567150263,0.383724813,0.300394967,0.35048382,1,0.550425558
1229,18,B,3,65,0.300482202,0.317208091,0.400471229,0.383725603,0.367279577,0.434069057,1,0.549770701
1230,18,B,1,25,0.317138224,0.250575714,1.333791483,0.40055649,0.650461558,0.717551822,1,0.783776049
1231,18,B,1,33,0.33379622,0.500474465,0.666945478,0.650387348,0.883517185,0.483841338,1,0.950079696
1232,18,B,2,54,0.517100488,0.417133566,0.534092425,0.583743918,0.584115359,0.517076409,1,1.05062766
1233,18,B,2,48,0.400497675,0.50054749,1.067074081,1.400508728,0.550543977,1.383776918,1,1.350744737
1234,18,B,3,14,0.367182079,0.38344416,0.71727788,0.750545714,0.43376551,0.283744471,1,0.750831499
1235,18,B,3,63,0.267193842,0.300465229,0.33408832,0.350704869,0.23385614,0.433740642,1,0.700491597
1236,18,B,2,57,0.500478413,0.300417861,1.050465031,0.450487847,0.467106764,0.600516386,1,1.583842601
1237,18,B,3,60,0.300426545,0.267106606,0.383764681,0.333804904,0.250444663,0.333414516,1,0.600686514
1238,18,B,2,63,0.300432466,0.317117698,0.350495268,1.400549385,0.434008269,0.700578042,1,1.317112172
1239,18,B,3,40,0.283735787,0.30051457,0.484067913,0.250348349,0.2832929,0.350464479,1,0.850481847
1240,18,B,3,20,0.333844377,0.683787812,0.350485794,0.467137948,0.367055765,0.600456781,1,0.583488528
1241,18,B,3,39,0.417269748,0.300525228,0.300469965,0.250506241,0.433805378,0.3671655,1,0.650521557
1242,18,B,1,30,0.350085538,0.517011279,0.617161355,1.150407874,0.383757576,1.150533793,1,0.817099146
1243,18,B,1,32,0.333552672,0.400505965,0.483885153,0.700532254,1.117296748,0.75053032,1,0.750714658
1244,18,B,2,62,0.383856258,1.017446666,0.967171895,0.750440321,0.383923757,0.600493097,1,1.200520017
1245,18,B,1,26,0.283778812,0.400496886,0.918208416,0.737266606,0.400449913,0.467219262,1,1.117194118
1246,18,B,3,16,0.350314087,1.03334086,0.517173908,0.467183342,0.400643726,0.467261104,1,0.600449676
1247,18,B,3,55,0.233449568,0.500474465,0.233955217,0.233770089,0.367150106,0.350456979,1,0.550445295
768,19,B,3,43,1.150469847,0.633687511,0.56675356,0.533792825,0.417152513,0.350488557,1,1.184071228
769,19,B,1,19,0.600079814,0.633465673,0.533816509,0.683888863,0.883896126,0.652800332,1,4.300615621
770,19,B,3,24,0.533837035,0.550519109,0.433760773,0.383733892,0.583837074,0.567123816,1,1.600441387
771,19,B,3,29,0.616809256,0.650411427,0.800466413,0.53374151,0.467142685,0.467084265,1,0.917165145
772,19,B,1,23,0.617272274,0.683991098,0.650782473,0.935012856,0.817201381,1.550449637,1,7.767262525
773,19,B,3,48,0.717192223,0.95049061,0.600498623,0.517258775,0.700500281,0.517061015,1,0.783760655
774,19,B,3,30,0.58379918,0.667249814,0.700475413,0.517128514,0.650634055,0.433789194,1,1.050495425
775,19,B,2,51,0.58376247,1.09993258,0.883914284,0.717176434,0.433825114,0.600466255,1,1.184019124
776,19,B,2,52,0.583877337,0.617136882,0.533804667,0.450436137,0.650505767,0.450481926,1,0.767117264
777,19,B,3,28,0.583984703,0.71713775,0.617205565,0.633821719,0.467227552,0.450458637,1,1.383847969
778,19,B,1,18,0.567215789,0.600444545,0.617149119,0.550441347,0.383942704,0.650499057,1,1.467136369
779,19,B,2,53,0.500449203,0.667056002,0.517151803,0.667046528,0.417145803,0.800511017,1,2.183526896
780,19,B,2,54,0.600408624,0.583754181,0.533794404,0.433800641,0.400513465,0.667148763,1,0.933827088
781,19,B,3,63,0.550063196,1.017117461,0.467157684,0.43351762,0.500478018,0.383770207,1,1.050508846
782,19,B,2,48,0.617170829,0.73383364,0.600059683,0.433798273,0.467276103,0.900522543,1,0.950403769
783,19,B,3,15,0.584032466,0.567119869,0.483168323,0.451043626,0.417160803,0.483767523,1,0.817152829
784,19,B,3,33,0.467103606,0.400481492,0.500500912,0.450503636,0.400475176,0.450500083,1,0.783992756
785,19,B,3,35,0.517128119,0.550406217,0.717215512,1.450524162,0.383782049,0.517159697,1,0.81715954
786,19,B,1,17,0.533772299,0.483718182,0.483819627,0.417206591,0.467211762,0.767107396,1,1.133759352
787,19,B,1,25,0.467325445,0.667223762,0.517167987,0.517100883,0.433902086,0.733764168,1,1.250574924
788,19,B,2,34,0.567143948,0.483850811,0.467093343,0.417149356,0.417208565,0.600172971,1,0.833728721
789,19,B,3,65,1.533918349,0.467163605,0.500479202,0.350492504,0.367004055,0.650370375,1,0.767204499
790,19,B,1,33,0.533403227,0.450435348,0.483852785,0.483853574,0.383797049,0.500510386,1,1.017266275
791,19,B,3,14,1.10071454,0.450462979,0.483710682,0.417147382,0.400473597,0.35048461,1,0.950452716
792,19,B,1,26,0.51713404,0.683875837,0.500401835,1.817078225,1.550523451,0.733937849,1,1.184767926
793,19,B,3,20,0.533687038,0.600453624,0.5504524,0.500663146,0.384091517,0.583949178,1,0.917047515
794,19,B,1,32,0.950551003,0.550560951,0.500435782,1.583877337,0.600538096,0.950508767,1,0.800036552
795,19,B,3,40,0.567170395,0.483806207,0.467258735,0.383763102,0.46710558,0.450467715,1,2.250679133
796,19,B,3,55,0.483754497,0.550361217,0.43407261,0.433759589,0.433924191,0.383778497,1,0.833879113
797,19,B,2,62,0.550441347,0.600577174,0.582980116,0.501404449,0.367253919,0.633787773,1,3.384135332
798,19,B,3,16,0.500596042,0.467191631,0.450451137,0.400588069,0.417418561,0.433852745,1,1.800642068
799,19,B,2,63,0.683472818,0.467197552,0.483679498,0.533766378,0.350754605,0.650552346,1,2.667382838
800,19,B,3,60,0.467135185,0.417201855,0.466837558,0.433818009,0.416938965,0.517109172,1,0.93386064
801,19,B,2,57,0.567184605,0.567258814,0.467242157,0.417055015,0.350575398,0.56663593,1,1.217075778
802,19,B,3,39,0.400556095,0.517125751,0.46703216,0.450275482,0.467038081,0.383885074,1,1.3838756
803,19,B,1,30,0.767151605,0.517192855,0.533933349,0.483720155,0.400813065,0.567190131,1,1.200405545
804,19,B,1,3,0.633840667,0.55049661,0.567114738,0.467313603,0.350514215,0.500462229,1,1.450062723
805,19,B,1,16,1.033770326,0.533387043,0.433739458,0.433823535,0.383892179,0.900426229,0,1.433739063
806,19,B,3,4,0.517109567,0.68383439,0.500532885,0.500536833,0.683869127,0.550570819,1,1.333646223
807,19,B,3,9,0.450459426,0.783866442,0.517233512,0.500329205,0.383788365,0.433934849,1,0.917027779
808,19,B,3,8,0.667118764,0.800478649,0.600716514,0.550409374,0.600555464,0.500502491,1,0.900553727
809,19,B,3,3,0.967172684,0.817043094,0.550423585,0.567139606,0.467165579,0.433826298,1,2.067133685
810,19,B,3,1,1.183658341,0.650369586,0.517270222,0.400434913,0.350399743,0.400475176,1,0.867133922
811,19,B,3,10,0.767087265,0.45084034,0.550731869,0.500503281,0.550468189,0.433739458,1,1.80062391
812,19,B,2,37,0.550332007,0.617486218,0.915812011,1.151676142,0.383837311,0.667224157,1,2.583732866
813,19,B,2,43,1.100499807,0.73347641,0.467164789,0.533082706,0.450449953,0.817138619,1,0.967027029
814,19,B,2,42,0.533800325,0.667196131,0.733871534,0.517166408,0.433801825,0.500470123,1,0.900399388
815,19,B,1,2,1.000456308,0.883472581,0.817242433,0.683920047,0.417203039,1.283749997,1,2.01714154
576,20,A,2,3,0.41708383,0.534108214,0.417097646,1.166789954,0.650506952,0.517061015,1,1.567391049
577,20,A,1,43,0.417159224,0.483810943,0.583934967,0.800518912,0.517068515,1.26682398,1,0.650443795
578,20,A,3,9,0.550798578,0.50038052,0.500461834,0.517166013,0.433814851,0.617158592,1,1.350505136
579,20,A,3,10,0.567143553,0.450492189,0.583772339,0.600538491,0.383832969,0.567101712,1,0.800494044
580,20,A,3,3,0.367031687,0.467120185,0.5671475,0.466973345,0.367109448,0.700411072,1,0.967001371
581,20,A,1,42,0.467176237,0.383769812,0.467085054,0.517226012,0.667195736,0.583823654,1,0.717151566
582,20,A,2,16,0.400430177,0.45053403,0.617218986,1.300576937,0.433773405,0.550447268,1,2.017134829
583,20,A,3,8,0.400660699,0.517171934,0.650572082,0.050487531,0.567061054,0.483855943,1,0.783931968
584,20,A,2,2,0.350426979,0.433876824,0.500502096,0.850356717,0.767178052,1.183791365,1,1.000429466
585,20,A,1,37,0.717252617,0.567151053,0.567058686,0.650449716,0.550611081,1.000598016,1,1.917136724
586,20,A,3,4,0.533788878,0.867133527,0.550282666,0.700666067,0.5002771,0.450729421,1,1.217181565
587,20,A,3,1,0.367301682,0.450271535,0.550394769,0.433799062,0.400543859,0.483791207,1,0.850502767
588,20,A,3,39,0.433543277,0.400646094,0.367146553,0.433844061,0.417093304,0.733696274,1,0.783777233
589,20,A,3,40,0.383994019,0.467114264,0.550594503,0.416991464,0.4337513,0.584058913,1,1.150468663
590,20,A,3,60,0.43379472,0.383769812,0.367108659,0.450228904,0.417013963,0.550442532,1,0.750466768
591,20,A,2,32,0.367102738,0.433997611,0.450155484,1.65054603,0.4337438,0.667211131,1,1.617353194
592,20,A,3,55,0.367342339,0.433962875,0.483822785,0.450477978,0.433840509,0.50050407,1,0.650492741
593,20,A,1,57,0.350565135,0.450407716,0.367146158,0.483802259,0.967109922,0.483704761,1,1.483977914
594,20,A,1,63,0.417100014,0.450386796,0.483995282,0.53388756,1.300249311,0.867099185,1,1.684001361
595,20,A,2,30,0.533726511,0.53384414,0.616917412,0.667147579,0.367156816,0.583780628,1,0.88384718
596,20,A,3,16,0.31694757,0.434453129,0.500444466,0.466314936,0.383867311,0.533734405,1,0.667140079
597,20,A,3,20,0.350477505,0.417231459,0.38369363,0.433771431,0.433866955,0.500439334,1,0.750460058
598,20,A,2,26,0.433724853,0.433824325,0.466676903,0.93350262,0.583754971,1.133820141,1,1.083826417
599,20,A,1,62,0.333616223,0.400415177,0.46717071,0.533904534,0.800529964,0.533722958,0,2.167361128
600,20,A,2,17,0.333780825,0.783910257,1.033861508,0.967153342,0.450554161,0.967101238,1,2.417175408
601,20,A,3,63,0.400454255,0.5838801,0.617230038,0.517242985,0.533927823,0.550455952,1,0.517299432
602,20,A,2,33,0.50050486,0.50044565,0.650407085,0.583734445,0.517256801,0.667105343,1,0.850524478
603,20,A,1,48,0.450502846,0.550597661,0.717209591,0.950436532,0.567282893,0.867420101,1,1.800404835
604,20,A,1,54,0.683637025,0.550392796,0.517080357,1.184026229,0.450559293,0.80046365,1,2.83381872
605,20,A,1,34,0.400497675,0.567475916,1.250489268,0.533759668,0.483775023,0.550406611,1,1.067269077
606,20,A,3,33,0.450377322,0.567108422,0.433039602,0.500675778,0.367150895,0.450474821,1,0.683766891
607,20,A,3,15,0.417169092,0.383746129,0.450458242,0.450466137,0.433907218,0.55049582,1,0.533854403
608,20,A,3,35,0.450405743,0.517071278,0.81685915,0.367022213,0.500430256,0.383494686,1,0.5504599
609,20,A,2,25,0.350523293,0.450409295,0.600047052,0.767203315,0.433803799,0.617082804,1,0.767093975
610,20,A,3,65,0.633759352,0.40053478,0.350402111,0.467123738,0.483791602,0.633721063,1,0.53382914
611,20,A,3,14,0.383787181,0.500283021,0.383783628,0.417225538,0.417142645,0.650143011,1,0.633771589
612,20,A,3,29,0.58375655,0.533836246,0.783770918,0.417120935,0.483807391,0.517205091,1,0.634086188
613,20,A,3,43,0.500007105,0.383890205,0.400704514,0.383870074,0.433442621,0.450758237,1,0.550422006
614,20,A,3,24,0.400498465,0.400569516,0.383754813,0.384092702,0.433977085,0.567168026,1,1.283868021
615,20,A,1,53,0.350498031,0.383900073,0.567138422,0.533776247,0.867231025,0.900824512,1,1.950434953
616,20,A,1,52,0.717202091,0.533780589,0.583889179,0.567055133,1.167224552,0.467068081,1,1.067131711
617,20,A,3,30,0.333829772,0.450122722,0.350171984,0.450386796,0.467119396,0.550463452,1,0.566698298
618,20,A,3,28,0.450455479,0.500702224,0.417113435,0.434009058,0.467167947,0.533921902,1,0.900115182
619,20,A,2,19,0.450082064,0.600367178,0.683734524,1.017128119,0.533878087,0.583544185,1,2.534905174
620,20,A,3,48,0.467225183,0.400463334,0.433873666,0.584088517,0.383434292,0.467164395,1,0.667165737
621,20,A,2,23,0.350473952,0.433539724,0.550572003,0.817148487,0.583839048,0.60060441,1,1.300415098
622,20,A,2,18,0.367218789,0.43337078,1.033895455,0.667089554,0.550544767,0.867242867,1,1.133763694
623,20,A,1,51,0.450421532,0.433742221,1.251555038,0.500676567,0.700566595,1.200333705,1,1.200511333
480,21,A,3,35,0.717195381,0.867162342,0.633716327,0.600442966,0.383844416,0.500437755,1,1.233785483
481,21,A,2,33,0.633809483,0.667127843,0.500356441,0.667240735,1.000121182,0.48334753,1,2.783953283
482,21,A,3,14,0.550587792,0.467195973,0.433873666,0.517162855,0.350537109,0.633786589,1,1.300436808
483,21,A,1,48,0.533812562,0.483893047,1.317216381,0.883779286,0.483850022,0.683768865,1,1.600484413
484,21,A,2,25,0.300441545,0.450594818,0.333686485,0.383690472,0.550514767,0.750470715,1,0.933725247
485,21,A,1,34,0.500509596,0.433831035,0.417145803,0.51717746,0.550146484,2.567182631,1,2.315967455
486,21,A,1,54,0.433881166,0.567066975,0.550527399,0.516766941,0.567327102,0.583747865,1,2.050555819
487,21,A,3,63,0.301469816,0.400452281,0.36713629,0.317140593,0.367064844,0.333789115,1,1.633845403
488,21,A,3,65,0.533855982,0.400452676,0.40049886,0.350499215,0.433718537,0.533787694,1,1.68412728
489,21,A,3,33,1.000499333,0.417145013,0.350404085,0.333828193,0.36711458,0.667118369,1,1.13384343
490,21,A,2,17,0.433973927,0.433956954,0.417182118,1.233410095,0.317145329,0.517141145,1,1.733834825
491,21,A,3,15,0.317156382,1.050611476,0.566936715,0.484111728,0.400460966,0.633763299,1,1.383696393
492,21,A,1,42,0.533857166,0.450437716,0.517077594,0.550491478,1.050441347,0.550501741,1,1.434383657
493,21,A,2,3,0.567055528,0.417206591,0.433384201,0.450471663,0.883891389,0.650391296,1,1.150535372
494,21,A,3,4,0.383690866,0.28392052,0.367279577,0.500595647,0.500500912,0.367155632,1,1.033817298
495,21,A,3,9,0.450588503,0.467061765,0.367171816,0.43379472,0.383898494,0.483836996,1,1.433752089
496,21,A,3,10,0.533982296,0.53384414,0.450587319,0.550330823,0.483761602,0.733416016,1,1.10056849
497,21,A,3,8,0.667286129,0.483913573,0.500463018,0.400529649,0.450527714,0.500487886,1,1.383721261
498,21,A,2,2,0.350516188,0.300537859,0.350460137,0.633464884,1.000468939,0.567201973,1,1.850391059
499,21,A,1,43,0.500524991,0.400404124,0.33386214,0.450377717,0.733552987,0.583765628,1,1.2504569
500,21,A,3,3,0.383862969,0.517431272,0.53383743,1.01718496,0.383651393,0.483523975,1,1.583898652
501,21,A,1,37,0.41709962,0.483832259,0.567225262,0.767339102,1.717202091,0.667025213,1,2.017188118
502,21,A,3,1,0.617139645,0.317166645,0.400427414,0.367194315,0.45049811,1.01718496,0,4.200482518
503,21,A,2,16,1.283523422,1.250616371,0.700371599,0.50046736,0.467290708,0.900514649,1,3.150465505
504,21,A,1,51,0.53381572,0.383703498,0.367030502,0.41709883,0.650139853,0.666611141,1,1.234325868
505,21,A,1,52,0.417192381,0.450440874,0.600126787,0.650501031,0.383912705,0.550716474,1,0.917150934
506,21,A,2,18,0.467143079,0.450507978,0.433746563,0.433815641,0.817265722,1.367165895,1,1.250492031
507,21,A,3,24,0.350475531,0.400437282,0.350553293,0.333482804,0.333854245,0.466807954,1,2.283881047
508,21,A,3,29,0.650483663,0.500523412,0.533780983,0.533813746,0.500469729,0.483697261,1,1.983780549
509,21,A,3,43,0.433810509,0.417368431,0.400412414,0.367226683,0.333820693,0.300371678,1,1.150673528
510,21,A,3,30,0.300557201,0.300776671,0.317087699,0.400516228,0.350540267,0.383793496,1,1.217146829
511,21,A,1,53,0.333746089,0.350561582,0.400376888,0.483761207,0.466845848,0.550369507,1,1.43410103
512,21,A,2,23,0.300778644,0.400468465,0.433761563,0.433806562,1.350766842,0.683789391,1,3.167411259
513,21,A,3,28,0.367167868,0.317234143,0.367227473,0.767150816,0.367133132,0.317165066,1,1.200687383
514,21,A,2,19,0.367160368,0.483946336,0.600525464,0.517126145,0.51717075,0.80047036,1,3.051348437
515,21,A,3,48,0.550760684,0.733802457,0.450421532,0.350545004,0.400449913,0.533995716,1,0.967199131
516,21,A,3,40,0.417147777,0.400426624,0.467000187,0.400484255,0.416959885,0.333893323,1,1.383866127
517,21,A,3,16,0.516758257,0.333878324,0.333842009,0.417117777,0.416627128,0.43474444,1,1.783794602
518,21,A,2,32,0.28375355,0.500449203,0.450472057,0.750502294,1.983944362,0.633721853,1,2.016884965
519,21,A,1,63,0.517234696,0.50067933,0.383730734,0.517100093,1.517344431,1.050480031,1,1.90046215
520,21,A,3,60,0.333881087,0.383516396,0.333778852,0.300279706,0.300564306,0.03379993,1,2.150521951
521,21,A,3,55,0.417383825,0.467027029,0.367192736,0.450497715,0.467162026,0.517136803,1,1.100651383
522,21,A,2,30,0.41712804,0.467103606,1.33386885,0.733937454,0.50013855,0.633816983,1,2.08401944
523,21,A,3,39,0.283947362,0.634088952,0.483809364,0.383856653,0.400063867,0.350476715,1,2.033923481
524,21,A,3,20,0.400495702,0.333720827,0.333710564,0.300422598,0.350546188,0.533715458,1,1.067172763
525,21,A,1,57,0.46721571,0.517304563,1.133815009,0.550498189,0.433905244,2.400477149,1,2.867144974
526,21,A,2,26,0.400382414,0.367073133,0.517132066,1.383799417,0.533897823,2.31756098,1,1.583778654
527,21,A,1,62,0.333760694,0.384028755,0.733868377,1.400473597,0.40008913,1.000404993,1,1.667115606
288,22,B,3,60,0.368214692,0.417180539,0.717110909,0.350650791,0.333645038,0.383814812,1,0.866987477
289,22,B,2,62,0.383886653,0.550305955,0.317172566,0.383813628,0.500511965,0.417075541,1,2.267177658
290,22,B,2,63,0.26710108,0.317413351,0.283749602,0.3337453,0.500571569,0.350530793,0,1.80011313
291,22,B,1,30,0.300481018,0.583842206,0.417150934,1.417131987,0.534004795,2.05056924,0,1.533810983
292,22,B,3,20,0.549753728,0.500712093,0.65056774,0.333826219,0.367075896,0.567473547,1,1.350500794
293,22,B,1,26,0.417130014,0.500437755,1.26766436,0.817432693,1.650521951,1.033868219,1,1.317220723
294,22,B,3,16,0.300504307,0.283740129,0.317109804,0.500472492,0.500494202,0.400630699,1,1.083807075
295,22,B,3,39,0.300478255,0.367129974,0.333750431,0.40062991,0.367068791,0.483741471,1,0.817074278
296,22,B,1,32,0.317156776,0.28381197,1.017165224,1.517194039,1.633783825,0.950436532,1,1.550120827
297,22,B,2,57,0.283831706,0.517152198,0.733639433,0.600513623,0.566783559,1.2337468,1,0.850468821
298,22,B,3,40,0.300492465,0.350307376,0.283766181,0.333748458,0.350486189,0.333707011,1,0.800387467
299,22,B,3,55,0.217148408,0.333817141,0.300426545,0.250543346,0.300491676,0.317430719,1,0.834002664
300,22,B,1,2,0.35048461,0.350617634,0.500461439,0.583653525,0.467073607,0.667083633,1,1.200441071
301,22,B,3,9,0.333712537,0.300518912,0.250461242,0.350473163,0.300814565,0.300782986,1,1.783722761
302,22,B,3,8,0.283817101,0.584235752,0.500251443,0.283766181,0.300508649,0.333782404,1,0.700731198
303,22,B,1,3,0.433464726,0.333705037,0.350434479,0.50048236,0.967436758,1.567579335,1,0.917429219
304,22,B,2,43,0.316836651,0.317215591,1.583724182,0.283693156,0.433838535,0.400528464,1,1.183781891
