Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Gender,frameRate
3,65,0,2,2,11,space,0.333892929,space,0.38382389,space,0.250479005,space,0.400528464,space,0.433987743,space,0.218105233,space,0.450186273,f,1,0.733489041,SPR,22,B,M,59.99043327
3,15,0,3,3,7,space,0.367199841,space,0.350455795,space,0.400447545,space,0.400244654,space,0.300467992,space,0.30047115,space,0.517124961,f,1,0.48339174,SPR,22,B,M,59.99043327
2,54,0,4,4,5,space,0.267093185,space,0.367382996,space,0.433818798,space,0.300379572,space,0.333814377,space,0.350521714,space,0.350647239,j,1,0.983799496,SPR,22,B,M,59.99043327
3,35,0,5,5,9,space,0.300464439,space,0.250666501,space,0.367533388,space,0.267142921,space,0.283915784,space,0.267226999,space,0.333819509,f,1,0.600517965,SPR,22,B,M,59.99043327
3,33,0,6,6,8,space,0.333892139,space,0.250490847,space,0.300489702,space,0.267156342,space,0.317033621,space,0.267069107,space,0.283839601,f,1,1.050755552,SPR,22,B,M,59.99043327
1,17,0,7,7,0,space,0.233595618,space,0.283828548,space,0.333863324,space,0.300491281,space,0.300176286,space,0.367283129,space,0.400447545,f,1,1.817425587,SPR,22,B,M,59.99043327
1,33,0,8,8,4,space,0.283782365,space,0.266985029,space,0.267397917,space,0.283822627,space,0.400460966,space,0.317164276,space,0.417087383,f,1,1.633558829,SPR,22,B,M,59.99043327
3,14,0,9,9,6,space,0.317105462,space,0.317203355,space,0.33372359,space,0.317141777,space,0.250529925,space,0.2838696,space,0.233987585,j,1,0.76739397,SPR,22,B,M,59.99043327
3,63,0,10,10,10,space,0.233894034,space,0.283916573,space,0.267108975,space,0.283828154,space,0.300619173,space,0.300413519,space,0.31750177,f,1,0.467440706,SPR,22,B,M,59.99043327
2,48,0,11,11,3,space,0.267166605,space,0.333860166,space,0.450451532,space,0.350565924,space,0.317042305,space,0.350491715,space,0.56749131,j,1,1.284022361,SPR,22,B,M,59.99043327
